dps,mean,population,country,pop_n,species,year
10,0.02359812390162917,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
10,0.02356946715776073,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
10,0.02331860320324031,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
15,0.024644589941907415,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
15,0.024734198983519338,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
15,0.024694653209286845,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
15,0.024712743297499583,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
15,0.024748923473925055,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
20,0.025586120951506985,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
20,0.025760485395425272,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
20,0.025791439982098402,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
20,0.025663703333295342,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
20,0.02570758831693321,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
25,0.02632200530253868,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
25,0.026318284404431142,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
25,0.026378190863962512,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
25,0.02637781877415176,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
25,0.026484236460027358,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
30,0.027052931889118736,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
30,0.02700003549426077,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
30,0.02704614113572481,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
30,0.026952142812429903,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
30,0.0270593652344393,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
35,0.027371990489815926,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
35,0.02729139918138326,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
35,0.027373028146147668,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
35,0.02725542709521589,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
35,0.02734120668530731,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
40,0.02783577161044622,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
40,0.027922251546906716,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
40,0.027815581742011864,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
40,0.02786370092844708,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
40,0.02776645306215493,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
45,0.028081988409588362,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
45,0.028212457097693763,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
45,0.028095462505841055,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
45,0.028093819323371218,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
45,0.028075087043215024,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
50,0.028407238896315187,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
50,0.028452306757899237,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
50,0.028464539463186327,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
50,0.02852731255610696,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
50,0.028534394648641607,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
55,0.028678970695301214,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
55,0.028741551959809288,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
55,0.028718163002366875,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
55,0.028613544827860937,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
55,0.028596793277260293,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
60,0.028936477670698433,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
60,0.028903209846710163,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
60,0.028924041100983188,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
60,0.02894300686979893,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
60,0.02894580509798486,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
65,0.029167667409663506,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
65,0.029162766258857938,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
65,0.0290877173871478,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
65,0.0291986059241236,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
65,0.029146837518739883,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
70,0.029413724995558527,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
70,0.029369000782281263,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
70,0.029354495632029173,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
70,0.02937534678551655,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
70,0.029382901551272836,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
75,0.029554049341785037,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
75,0.029590757997697455,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
75,0.02954927423207285,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
75,0.029580014000845044,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
75,0.02955733222971216,CIV_1_coluzzii_2012,CIV,1,coluzzii,2012
7,0.02458072710740816,CMN_1_gambiae_2005,CMN,1,gambiae,2005
7,0.024647286152707736,CMN_1_gambiae_2005,CMN,1,gambiae,2005
7,0.02463523215237789,CMN_1_gambiae_2005,CMN,1,gambiae,2005
7,0.02467558684913433,CMN_1_gambiae_2005,CMN,1,gambiae,2005
7,0.024501065887837004,CMN_1_gambiae_2005,CMN,1,gambiae,2005
8,0.02533731100884209,CMN_1_gambiae_2005,CMN,1,gambiae,2005
8,0.025394570468749083,CMN_1_gambiae_2005,CMN,1,gambiae,2005
8,0.02542671613045126,CMN_1_gambiae_2005,CMN,1,gambiae,2005
8,0.025213751121674385,CMN_1_gambiae_2005,CMN,1,gambiae,2005
8,0.025269001477724984,CMN_1_gambiae_2005,CMN,1,gambiae,2005
9,0.02596849427710541,CMN_1_gambiae_2005,CMN,1,gambiae,2005
9,0.025913739092501126,CMN_1_gambiae_2005,CMN,1,gambiae,2005
9,0.025910347178410592,CMN_1_gambiae_2005,CMN,1,gambiae,2005
9,0.02592876042633062,CMN_1_gambiae_2005,CMN,1,gambiae,2005
9,0.025984969288402267,CMN_1_gambiae_2005,CMN,1,gambiae,2005
10,0.026667214191670244,CMN_1_gambiae_2005,CMN,1,gambiae,2005
10,0.026577015915887618,CMN_1_gambiae_2005,CMN,1,gambiae,2005
10,0.026496213293832352,CMN_1_gambiae_2005,CMN,1,gambiae,2005
10,0.026452523504000142,CMN_1_gambiae_2005,CMN,1,gambiae,2005
10,0.026563862000669326,CMN_1_gambiae_2005,CMN,1,gambiae,2005
11,0.02702386092703561,CMN_1_gambiae_2005,CMN,1,gambiae,2005
11,0.027062265926745814,CMN_1_gambiae_2005,CMN,1,gambiae,2005
11,0.027105700152608547,CMN_1_gambiae_2005,CMN,1,gambiae,2005
11,0.0270220321175256,CMN_1_gambiae_2005,CMN,1,gambiae,2005
11,0.027074610390938374,CMN_1_gambiae_2005,CMN,1,gambiae,2005
12,0.027549179372106682,CMN_1_gambiae_2005,CMN,1,gambiae,2005
12,0.02754516254590137,CMN_1_gambiae_2005,CMN,1,gambiae,2005
12,0.02756122985072261,CMN_1_gambiae_2005,CMN,1,gambiae,2005
12,0.027570602445201663,CMN_1_gambiae_2005,CMN,1,gambiae,2005
12,0.027632640094372562,CMN_1_gambiae_2005,CMN,1,gambiae,2005
13,0.028110021564705837,CMN_1_gambiae_2005,CMN,1,gambiae,2005
13,0.028011313285128087,CMN_1_gambiae_2005,CMN,1,gambiae,2005
13,0.02794317836648151,CMN_1_gambiae_2005,CMN,1,gambiae,2005
13,0.02804931160514253,CMN_1_gambiae_2005,CMN,1,gambiae,2005
13,0.02811875681068617,CMN_1_gambiae_2005,CMN,1,gambiae,2005
14,0.0284966120311269,CMN_1_gambiae_2005,CMN,1,gambiae,2005
14,0.02840410168787328,CMN_1_gambiae_2005,CMN,1,gambiae,2005
14,0.028521452771445008,CMN_1_gambiae_2005,CMN,1,gambiae,2005
14,0.028422946387424937,CMN_1_gambiae_2005,CMN,1,gambiae,2005
14,0.02852573565770675,CMN_1_gambiae_2005,CMN,1,gambiae,2005
15,0.028942037641746687,CMN_1_gambiae_2005,CMN,1,gambiae,2005
15,0.02889533997217428,CMN_1_gambiae_2005,CMN,1,gambiae,2005
15,0.028904595366143582,CMN_1_gambiae_2005,CMN,1,gambiae,2005
15,0.028861683994104076,CMN_1_gambiae_2005,CMN,1,gambiae,2005
15,0.02885200790040889,CMN_1_gambiae_2005,CMN,1,gambiae,2005
7,0.01839492859031425,CMN_2_coluzzii_2013,CMN,2,coluzzii,2013
7,0.01835876658932472,CMN_2_coluzzii_2013,CMN,2,coluzzii,2013
7,0.019480836793942018,CMN_2_coluzzii_2013,CMN,2,coluzzii,2013
7,0.01803488084133149,CMN_2_coluzzii_2013,CMN,2,coluzzii,2013
7,0.01850236641934113,CMN_2_coluzzii_2013,CMN,2,coluzzii,2013
8,0.018312479374990063,CMN_2_coluzzii_2013,CMN,2,coluzzii,2013
8,0.01820097411096067,CMN_2_coluzzii_2013,CMN,2,coluzzii,2013
8,0.018848910104645004,CMN_2_coluzzii_2013,CMN,2,coluzzii,2013
8,0.018793157472630304,CMN_2_coluzzii_2013,CMN,2,coluzzii,2013
8,0.01856211052914597,CMN_2_coluzzii_2013,CMN,2,coluzzii,2013
9,0.019249597022919267,CMN_2_coluzzii_2013,CMN,2,coluzzii,2013
9,0.018984058605546267,CMN_2_coluzzii_2013,CMN,2,coluzzii,2013
9,0.01894917034632938,CMN_2_coluzzii_2013,CMN,2,coluzzii,2013
9,0.01875195476992279,CMN_2_coluzzii_2013,CMN,2,coluzzii,2013
9,0.018941417399836742,CMN_2_coluzzii_2013,CMN,2,coluzzii,2013
10,0.019152100557843964,CMN_2_coluzzii_2013,CMN,2,coluzzii,2013
10,0.019084921633693363,CMN_2_coluzzii_2013,CMN,2,coluzzii,2013
10,0.019644902595843824,CMN_2_coluzzii_2013,CMN,2,coluzzii,2013
10,0.019006937707756303,CMN_2_coluzzii_2013,CMN,2,coluzzii,2013
10,0.01924793622586301,CMN_2_coluzzii_2013,CMN,2,coluzzii,2013
11,0.019276109437879583,CMN_2_coluzzii_2013,CMN,2,coluzzii,2013
11,0.01891674836916268,CMN_2_coluzzii_2013,CMN,2,coluzzii,2013
11,0.01945076074608551,CMN_2_coluzzii_2013,CMN,2,coluzzii,2013
11,0.01902693414214076,CMN_2_coluzzii_2013,CMN,2,coluzzii,2013
11,0.01900910324941817,CMN_2_coluzzii_2013,CMN,2,coluzzii,2013
7,0.02614669897634628,CMN_4_gambiae_2013,CMN,4,gambiae,2013
7,0.026030875755785592,CMN_4_gambiae_2013,CMN,4,gambiae,2013
7,0.02596117218866084,CMN_4_gambiae_2013,CMN,4,gambiae,2013
7,0.02625361271840229,CMN_4_gambiae_2013,CMN,4,gambiae,2013
7,0.026100579322910347,CMN_4_gambiae_2013,CMN,4,gambiae,2013
8,0.0269481100256992,CMN_4_gambiae_2013,CMN,4,gambiae,2013
8,0.026824550138531484,CMN_4_gambiae_2013,CMN,4,gambiae,2013
8,0.02674971101988112,CMN_4_gambiae_2013,CMN,4,gambiae,2013
8,0.02710482012649727,CMN_4_gambiae_2013,CMN,4,gambiae,2013
8,0.026677383281051247,CMN_4_gambiae_2013,CMN,4,gambiae,2013
9,0.02748225707979382,CMN_4_gambiae_2013,CMN,4,gambiae,2013
9,0.02759661304056029,CMN_4_gambiae_2013,CMN,4,gambiae,2013
9,0.02750406224180437,CMN_4_gambiae_2013,CMN,4,gambiae,2013
9,0.02749582473615594,CMN_4_gambiae_2013,CMN,4,gambiae,2013
9,0.027641192482892984,CMN_4_gambiae_2013,CMN,4,gambiae,2013
10,0.028191659008933882,CMN_4_gambiae_2013,CMN,4,gambiae,2013
10,0.028244274669807074,CMN_4_gambiae_2013,CMN,4,gambiae,2013
10,0.02805495224720084,CMN_4_gambiae_2013,CMN,4,gambiae,2013
10,0.028176625962970107,CMN_4_gambiae_2013,CMN,4,gambiae,2013
10,0.028216557491311373,CMN_4_gambiae_2013,CMN,4,gambiae,2013
11,0.028832553532435187,CMN_4_gambiae_2013,CMN,4,gambiae,2013
11,0.0288343823419452,CMN_4_gambiae_2013,CMN,4,gambiae,2013
11,0.028738827045047193,CMN_4_gambiae_2013,CMN,4,gambiae,2013
11,0.02880054936601002,CMN_4_gambiae_2013,CMN,4,gambiae,2013
11,0.028921250793670656,CMN_4_gambiae_2013,CMN,4,gambiae,2013
7,0.02506550755545627,CMN_3_gambiae_2005,CMN,3,gambiae,2005
7,0.02503773094600054,CMN_3_gambiae_2005,CMN,3,gambiae,2005
7,0.025069700251223175,CMN_3_gambiae_2005,CMN,3,gambiae,2005
7,0.024939726682449197,CMN_3_gambiae_2005,CMN,3,gambiae,2005
7,0.0250382550329714,CMN_3_gambiae_2005,CMN,3,gambiae,2005
8,0.02551360987223993,CMN_3_gambiae_2005,CMN,3,gambiae,2005
8,0.025696940599135104,CMN_3_gambiae_2005,CMN,3,gambiae,2005
8,0.025666804041289324,CMN_3_gambiae_2005,CMN,3,gambiae,2005
8,0.025709497498237515,CMN_3_gambiae_2005,CMN,3,gambiae,2005
8,0.025675845008643058,CMN_3_gambiae_2005,CMN,3,gambiae,2005
9,0.02626601359876056,CMN_3_gambiae_2005,CMN,3,gambiae,2005
9,0.02631398495518378,CMN_3_gambiae_2005,CMN,3,gambiae,2005
9,0.026315438632651157,CMN_3_gambiae_2005,CMN,3,gambiae,2005
9,0.02629072611570585,CMN_3_gambiae_2005,CMN,3,gambiae,2005
9,0.02636680190316491,CMN_3_gambiae_2005,CMN,3,gambiae,2005
10,0.026920896842308882,CMN_3_gambiae_2005,CMN,3,gambiae,2005
10,0.02693264140946808,CMN_3_gambiae_2005,CMN,3,gambiae,2005
10,0.026766808121180225,CMN_3_gambiae_2005,CMN,3,gambiae,2005
10,0.026950493151550053,CMN_3_gambiae_2005,CMN,3,gambiae,2005
10,0.0268753279217312,CMN_3_gambiae_2005,CMN,3,gambiae,2005
11,0.02747969169740553,CMN_3_gambiae_2005,CMN,3,gambiae,2005
11,0.02749203616159809,CMN_3_gambiae_2005,CMN,3,gambiae,2005
11,0.02735670425785738,CMN_3_gambiae_2005,CMN,3,gambiae,2005
11,0.02746917604272296,CMN_3_gambiae_2005,CMN,3,gambiae,2005
11,0.027417512174065198,CMN_3_gambiae_2005,CMN,3,gambiae,2005
12,0.027990137626645147,CMN_3_gambiae_2005,CMN,3,gambiae,2005
12,0.027935687315862056,CMN_3_gambiae_2005,CMN,3,gambiae,2005
12,0.02796023458711673,CMN_3_gambiae_2005,CMN,3,gambiae,2005
12,0.02792809997747425,CMN_3_gambiae_2005,CMN,3,gambiae,2005
12,0.027910693730584576,CMN_3_gambiae_2005,CMN,3,gambiae,2005
10,0.027158137098924638,CMN_5_gambiae_2009,CMN,5,gambiae,2009
10,0.02733477538899894,CMN_5_gambiae_2009,CMN,5,gambiae,2009
10,0.027097065349696817,CMN_5_gambiae_2009,CMN,5,gambiae,2009
10,0.02693499032289991,CMN_5_gambiae_2009,CMN,5,gambiae,2009
10,0.027285448206930324,CMN_5_gambiae_2009,CMN,5,gambiae,2009
15,0.029621888398764826,CMN_5_gambiae_2009,CMN,5,gambiae,2009
15,0.0296206262995872,CMN_5_gambiae_2009,CMN,5,gambiae,2009
15,0.029657227175738536,CMN_5_gambiae_2009,CMN,5,gambiae,2009
15,0.029387558651451026,CMN_5_gambiae_2009,CMN,5,gambiae,2009
15,0.029583184023984088,CMN_5_gambiae_2009,CMN,5,gambiae,2009
20,0.031860498121088154,CMN_5_gambiae_2009,CMN,5,gambiae,2009
20,0.03174530003903877,CMN_5_gambiae_2009,CMN,5,gambiae,2009
20,0.031846392233490284,CMN_5_gambiae_2009,CMN,5,gambiae,2009
20,0.03156074800963311,CMN_5_gambiae_2009,CMN,5,gambiae,2009
20,0.03163597941015516,CMN_5_gambiae_2009,CMN,5,gambiae,2009
25,0.032712275712425444,CMN_5_gambiae_2009,CMN,5,gambiae,2009
25,0.03324771295010024,CMN_5_gambiae_2009,CMN,5,gambiae,2009
25,0.033090691049962116,CMN_5_gambiae_2009,CMN,5,gambiae,2009
25,0.03269850838942755,CMN_5_gambiae_2009,CMN,5,gambiae,2009
25,0.0332923637273907,CMN_5_gambiae_2009,CMN,5,gambiae,2009
30,0.03416392291678225,CMN_5_gambiae_2009,CMN,5,gambiae,2009
30,0.03451596986904645,CMN_5_gambiae_2009,CMN,5,gambiae,2009
30,0.03440124187749639,CMN_5_gambiae_2009,CMN,5,gambiae,2009
30,0.034489879079690824,CMN_5_gambiae_2009,CMN,5,gambiae,2009
30,0.034562432918583866,CMN_5_gambiae_2009,CMN,5,gambiae,2009
35,0.03571336385531836,CMN_5_gambiae_2009,CMN,5,gambiae,2009
35,0.035628967807002615,CMN_5_gambiae_2009,CMN,5,gambiae,2009
35,0.03558953686639607,CMN_5_gambiae_2009,CMN,5,gambiae,2009
35,0.035893916057043035,CMN_5_gambiae_2009,CMN,5,gambiae,2009
35,0.03552001389216875,CMN_5_gambiae_2009,CMN,5,gambiae,2009
40,0.036788632269854016,CMN_5_gambiae_2009,CMN,5,gambiae,2009
40,0.036729745153587165,CMN_5_gambiae_2009,CMN,5,gambiae,2009
40,0.036736475109731936,CMN_5_gambiae_2009,CMN,5,gambiae,2009
40,0.03714431045210592,CMN_5_gambiae_2009,CMN,5,gambiae,2009
40,0.036933662824774144,CMN_5_gambiae_2009,CMN,5,gambiae,2009
45,0.037634794016257925,CMN_5_gambiae_2009,CMN,5,gambiae,2009
45,0.037731741781978564,CMN_5_gambiae_2009,CMN,5,gambiae,2009
45,0.037896717301950635,CMN_5_gambiae_2009,CMN,5,gambiae,2009
45,0.03788521502466174,CMN_5_gambiae_2009,CMN,5,gambiae,2009
45,0.037783337711531584,CMN_5_gambiae_2009,CMN,5,gambiae,2009
50,0.03846316646890394,CMN_5_gambiae_2009,CMN,5,gambiae,2009
50,0.03874838165007154,CMN_5_gambiae_2009,CMN,5,gambiae,2009
50,0.03871812180015082,CMN_5_gambiae_2009,CMN,5,gambiae,2009
50,0.03871329310069538,CMN_5_gambiae_2009,CMN,5,gambiae,2009
50,0.03872037519323002,CMN_5_gambiae_2009,CMN,5,gambiae,2009
55,0.03939553814182118,CMN_5_gambiae_2009,CMN,5,gambiae,2009
55,0.03937752232325067,CMN_5_gambiae_2009,CMN,5,gambiae,2009
55,0.039461596143246375,CMN_5_gambiae_2009,CMN,5,gambiae,2009
55,0.03962120997444122,CMN_5_gambiae_2009,CMN,5,gambiae,2009
55,0.039774818532779234,CMN_5_gambiae_2009,CMN,5,gambiae,2009
60,0.04024287411306859,CMN_5_gambiae_2009,CMN,5,gambiae,2009
60,0.04005135093945385,CMN_5_gambiae_2009,CMN,5,gambiae,2009
60,0.040339257528361726,CMN_5_gambiae_2009,CMN,5,gambiae,2009
60,0.040139339670189185,CMN_5_gambiae_2009,CMN,5,gambiae,2009
60,0.04020711897513727,CMN_5_gambiae_2009,CMN,5,gambiae,2009
65,0.040924609226425865,CMN_5_gambiae_2009,CMN,5,gambiae,2009
65,0.040980053494913765,CMN_5_gambiae_2009,CMN,5,gambiae,2009
65,0.04093563681573837,CMN_5_gambiae_2009,CMN,5,gambiae,2009
65,0.041017731091731485,CMN_5_gambiae_2009,CMN,5,gambiae,2009
65,0.0408520109301185,CMN_5_gambiae_2009,CMN,5,gambiae,2009
70,0.04164005570491592,CMN_5_gambiae_2009,CMN,5,gambiae,2009
70,0.0415781066257143,CMN_5_gambiae_2009,CMN,5,gambiae,2009
70,0.04151071811516816,CMN_5_gambiae_2009,CMN,5,gambiae,2009
70,0.04158112853201682,CMN_5_gambiae_2009,CMN,5,gambiae,2009
70,0.0416947522089915,CMN_5_gambiae_2009,CMN,5,gambiae,2009
75,0.0423000109410353,CMN_5_gambiae_2009,CMN,5,gambiae,2009
75,0.042201822747578485,CMN_5_gambiae_2009,CMN,5,gambiae,2009
75,0.042156459205312725,CMN_5_gambiae_2009,CMN,5,gambiae,2009
75,0.042041259683506256,CMN_5_gambiae_2009,CMN,5,gambiae,2009
75,0.04218302075308675,CMN_5_gambiae_2009,CMN,5,gambiae,2009
80,0.04274629732714756,CMN_5_gambiae_2009,CMN,5,gambiae,2009
80,0.04282595376045487,CMN_5_gambiae_2009,CMN,5,gambiae,2009
80,0.04276842411417737,CMN_5_gambiae_2009,CMN,5,gambiae,2009
80,0.042907970384378685,CMN_5_gambiae_2009,CMN,5,gambiae,2009
80,0.04268611246642647,CMN_5_gambiae_2009,CMN,5,gambiae,2009
85,0.043300986651421375,CMN_5_gambiae_2009,CMN,5,gambiae,2009
85,0.0432306430893086,CMN_5_gambiae_2009,CMN,5,gambiae,2009
85,0.04317109916121312,CMN_5_gambiae_2009,CMN,5,gambiae,2009
85,0.04324144272332591,CMN_5_gambiae_2009,CMN,5,gambiae,2009
85,0.04321021134927585,CMN_5_gambiae_2009,CMN,5,gambiae,2009
90,0.04377599547009806,CMN_5_gambiae_2009,CMN,5,gambiae,2009
90,0.04381558586498732,CMN_5_gambiae_2009,CMN,5,gambiae,2009
90,0.043780041203882375,CMN_5_gambiae_2009,CMN,5,gambiae,2009
90,0.04383061287618616,CMN_5_gambiae_2009,CMN,5,gambiae,2009
90,0.04377599547009806,CMN_5_gambiae_2009,CMN,5,gambiae,2009
95,0.044309080116180455,CMN_5_gambiae_2009,CMN,5,gambiae,2009
95,0.04424609634913542,CMN_5_gambiae_2009,CMN,5,gambiae,2009
95,0.044287035797714695,CMN_5_gambiae_2009,CMN,5,gambiae,2009
95,0.04426842695745139,CMN_5_gambiae_2009,CMN,5,gambiae,2009
95,0.04432597121734253,CMN_5_gambiae_2009,CMN,5,gambiae,2009
10,0.02680908856295333,CMN_6_gambiae_2009,CMN,6,gambiae,2009
10,0.02581080035442168,CMN_6_gambiae_2009,CMN,6,gambiae,2009
10,0.0260048206038916,CMN_6_gambiae_2009,CMN,6,gambiae,2009
10,0.026314407394207994,CMN_6_gambiae_2009,CMN,6,gambiae,2009
10,0.026699159414343258,CMN_6_gambiae_2009,CMN,6,gambiae,2009
15,0.02892941664997036,CMN_6_gambiae_2009,CMN,6,gambiae,2009
15,0.02944519451389624,CMN_6_gambiae_2009,CMN,6,gambiae,2009
15,0.029271866226834687,CMN_6_gambiae_2009,CMN,6,gambiae,2009
15,0.02808633439931173,CMN_6_gambiae_2009,CMN,6,gambiae,2009
15,0.028342540532371164,CMN_6_gambiae_2009,CMN,6,gambiae,2009
20,0.030723406848614257,CMN_6_gambiae_2009,CMN,6,gambiae,2009
20,0.030245373991130392,CMN_6_gambiae_2009,CMN,6,gambiae,2009
20,0.031007091921416163,CMN_6_gambiae_2009,CMN,6,gambiae,2009
20,0.030678346374343243,CMN_6_gambiae_2009,CMN,6,gambiae,2009
20,0.030651310089780625,CMN_6_gambiae_2009,CMN,6,gambiae,2009
25,0.03118968420682065,CMN_6_gambiae_2009,CMN,6,gambiae,2009
25,0.03146540275658926,CMN_6_gambiae_2009,CMN,6,gambiae,2009
25,0.03179767895759245,CMN_6_gambiae_2009,CMN,6,gambiae,2009
25,0.032201768492071146,CMN_6_gambiae_2009,CMN,6,gambiae,2009
25,0.03121498631395192,CMN_6_gambiae_2009,CMN,6,gambiae,2009
30,0.03288082793340307,CMN_6_gambiae_2009,CMN,6,gambiae,2009
30,0.033592427407472134,CMN_6_gambiae_2009,CMN,6,gambiae,2009
30,0.03235186398482336,CMN_6_gambiae_2009,CMN,6,gambiae,2009
30,0.03301378373669473,CMN_6_gambiae_2009,CMN,6,gambiae,2009
30,0.033346888061070605,CMN_6_gambiae_2009,CMN,6,gambiae,2009
35,0.03467570752356735,CMN_6_gambiae_2009,CMN,6,gambiae,2009
35,0.03429212056626338,CMN_6_gambiae_2009,CMN,6,gambiae,2009
35,0.03329873757133376,CMN_6_gambiae_2009,CMN,6,gambiae,2009
35,0.03388224631522175,CMN_6_gambiae_2009,CMN,6,gambiae,2009
35,0.03413474268928115,CMN_6_gambiae_2009,CMN,6,gambiae,2009
40,0.035370967007955015,CMN_6_gambiae_2009,CMN,6,gambiae,2009
40,0.03448025731219269,CMN_6_gambiae_2009,CMN,6,gambiae,2009
40,0.03437897147221367,CMN_6_gambiae_2009,CMN,6,gambiae,2009
40,0.03419995463876239,CMN_6_gambiae_2009,CMN,6,gambiae,2009
40,0.03364035878532349,CMN_6_gambiae_2009,CMN,6,gambiae,2009
45,0.03583846694022738,CMN_6_gambiae_2009,CMN,6,gambiae,2009
45,0.03606456884807755,CMN_6_gambiae_2009,CMN,6,gambiae,2009
45,0.03591865424475564,CMN_6_gambiae_2009,CMN,6,gambiae,2009
45,0.03609578931500453,CMN_6_gambiae_2009,CMN,6,gambiae,2009
45,0.03586147149480516,CMN_6_gambiae_2009,CMN,6,gambiae,2009
50,0.035673465836851485,CMN_6_gambiae_2009,CMN,6,gambiae,2009
50,0.03627190265602822,CMN_6_gambiae_2009,CMN,6,gambiae,2009
50,0.036741574156393376,CMN_6_gambiae_2009,CMN,6,gambiae,2009
50,0.036056864573612915,CMN_6_gambiae_2009,CMN,6,gambiae,2009
50,0.03586757955495992,CMN_6_gambiae_2009,CMN,6,gambiae,2009
55,0.03635623794227726,CMN_6_gambiae_2009,CMN,6,gambiae,2009
55,0.03669379749022993,CMN_6_gambiae_2009,CMN,6,gambiae,2009
55,0.0368262295600728,CMN_6_gambiae_2009,CMN,6,gambiae,2009
55,0.037537696360111616,CMN_6_gambiae_2009,CMN,6,gambiae,2009
55,0.037313604862453886,CMN_6_gambiae_2009,CMN,6,gambiae,2009
60,0.0372975834902562,CMN_6_gambiae_2009,CMN,6,gambiae,2009
60,0.037328674914544314,CMN_6_gambiae_2009,CMN,6,gambiae,2009
60,0.037548180370018336,CMN_6_gambiae_2009,CMN,6,gambiae,2009
60,0.0375127361463299,CMN_6_gambiae_2009,CMN,6,gambiae,2009
60,0.03762746350195301,CMN_6_gambiae_2009,CMN,6,gambiae,2009
65,0.03761725139844891,CMN_6_gambiae_2009,CMN,6,gambiae,2009
65,0.037452143880686614,CMN_6_gambiae_2009,CMN,6,gambiae,2009
65,0.03784117272587793,CMN_6_gambiae_2009,CMN,6,gambiae,2009
65,0.03846239359048266,CMN_6_gambiae_2009,CMN,6,gambiae,2009
65,0.03740527662610844,CMN_6_gambiae_2009,CMN,6,gambiae,2009
70,0.03794456648756672,CMN_6_gambiae_2009,CMN,6,gambiae,2009
70,0.03857070547344844,CMN_6_gambiae_2009,CMN,6,gambiae,2009
70,0.038200219760759734,CMN_6_gambiae_2009,CMN,6,gambiae,2009
70,0.038014070332524616,CMN_6_gambiae_2009,CMN,6,gambiae,2009
70,0.03788835903033989,CMN_6_gambiae_2009,CMN,6,gambiae,2009
75,0.03839635875132392,CMN_6_gambiae_2009,CMN,6,gambiae,2009
75,0.038686745110696176,CMN_6_gambiae_2009,CMN,6,gambiae,2009
75,0.03868047777919894,CMN_6_gambiae_2009,CMN,6,gambiae,2009
75,0.038718678656896426,CMN_6_gambiae_2009,CMN,6,gambiae,2009
75,0.03881776218342426,CMN_6_gambiae_2009,CMN,6,gambiae,2009
